city,sex,un4gy,distcat,agxcat,agecat,dcat,time,subjects,upyr,pyr,gdist,agex,age,year,solid,oralca,lip,tongue,saliv,mouth,pharynx,digestca,esoph,stomach,smallint,colon,rectum,liver,gallbldr,pancr,othdig,respca,nasal,larynx,lung,othres,thymus,skinbone,bone,connect,nmskin,skbasal,sksquam,bowens,breast,femgenca,uterus,utrNOS,cervix,corpus,ovary,othfem,malgenca,prost,testis,othmale,urinca,bladder,kidney,renal,othurin,cnsca,thyroid,othsol,msother,adeno,squam,othepi,othnonepi,histnos,cola02w10,cola02g,cola02n,mara02w10,mara02g,mara02n,braa02w10,brea02w10,liva02w10,liva02g,liva02n,luna02w10,ovaa02w10,pana02w10,skea02w10,skia02w10,stoa02w10,tesa02w10,thya02w10,blaa02w10,utea02w10,trunc02,adjust02,outcome,dose,pyr_used,dose_group,dose_group_label
1,2,1,1,8,11,5,2,0,402.63792,391.42043,1826.036,36.356,53.377,1962.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05008,0.04941,7e-5,0.05698,0.05563,1.4e-4,0.05996,0.06093,0.0531,0.05207,1e-4,0.05636,0.04857,0.04928,0.05529,0.07289,0.05178,-0.1,0.0602,0.05043,0.04871,1,1,0,0.05008,391.42043,0,0-0.1 Gy
1,2,1,1,7,18,3,10,0,255.70089,246.07119,2277.204,33.712,86.037,1997.92,6,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0.01052,0.01046,1e-5,0.01189,0.01179,1e-5,0.01242,0.01251,0.01114,0.01106,1e-5,0.01179,0.01023,0.01034,0.01151,0.01485,0.01078,-0.1,0.01247,0.01058,0.01024,1,1,6,0.01052,246.07119,0,0-0.1 Gy
1,2,1,1,3,13,3,9,0,1308.34155,1085.66183,2301.57,13.535,61.949,1994.01,11,0,0,0,0,0,0,8,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0.01055,0.01049,1e-5,0.01188,0.01177,1e-5,0.01237,0.0125,0.01114,0.01106,1e-5,0.01173,0.01026,0.01034,0.01147,0.01476,0.01081,-0.1,0.01243,0.01059,0.01026,1,1,11,0.01055,1085.66183,0,0-0.1 Gy
2,1,1,2,13,18,2,6,0,5.295,4.85043,3750.055,61.216,98.096,1982.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2e-4,3.2e-4,0,3.7e-4,3.7e-4,0,3.7e-4,3.7e-4,3.4e-4,3.4e-4,0,3.6e-4,-0.1,3.2e-4,3.5e-4,4.4e-4,3.3e-4,3.4e-4,3.8e-4,3.3e-4,-0.1,1,1,0,3.2e-4,4.85043,0,0-0.1 Gy
1,2,1,1,3,14,4,9,0,1.89528,1.5727,1965.723,14.817,65.111,1995.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02925,0.02899,3e-5,0.0329,0.03239,5e-5,0.0346,0.03523,0.03107,0.03067,4e-5,0.03268,0.02829,0.02853,0.03195,0.04175,0.02984,-0.1,0.03486,0.02945,0.02842,1,1,0,0.02925,1.5727,0,0-0.1 Gy
1,1,1,1,6,13,2,4,0,0.7091,0.68332,2919.301,29.868,60.137,1975.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113,0.00113,0,0.00128,0.00128,0,0.00133,0.00133,0.0012,0.0012,0,0.00126,-0.1,0.00112,0.00123,0.00157,0.00116,0.0012,0.00134,0.00114,-0.1,1,1,0,0.00113,0.68332,0,0-0.1 Gy
1,2,1,1,5,14,11,9,0,74.23409,68.5574,1476.59,21.63,68.515,1992.483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18868,0.18319,5.5e-4,0.21813,0.20691,0.00112,0.2284,0.2306,0.20257,0.19397,8.6e-4,0.21611,0.18217,0.18546,0.2141,0.28843,0.19439,-0.1,0.22442,0.18747,0.1849,1,1,1,0.18868,68.5574,1,0.1-0.2 Gy
2,1,1,1,1,6,10,2,0,0.28679,0.20019,1659,4.888,25.143,1965.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16152,0.15956,2e-4,0.18474,0.18133,3.4e-4,0.17903,0.18149,0.16618,0.16347,2.7e-4,0.17189,-0.1,0.15892,0.16983,0.20706,0.16858,0.16589,0.17305,0.16171,-0.1,1,1,0,0.16152,0.20019,1,0.1-0.2 Gy
2,2,1,1,4,10,6,3,0,0.38741,0.31269,1886.466,19.89,45.143,1970.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733,0.07293,4e-5,0.07478,0.07414,6e-5,0.07961,0.0862,0.07832,0.07778,5e-5,0.07681,0.06797,0.06602,0.07242,0.0927,0.07965,-0.1,0.08735,0.07428,0.07196,1,1,0,0.0733,0.31269,0,0-0.1 Gy
2,2,1,1,6,15,9,7,0,2.30527,2.15988,1824,28.762,70.58,1987.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14197,0.14129,7e-5,0.15498,0.15375,1.2e-4,0.16283,0.15143,0.15176,0.15065,1.1e-4,0.14593,0.134,0.1281,0.14312,0.17981,0.13522,-0.1,0.15797,0.13595,0.13487,1,1,0,0.14197,2.15988,1,0.1-0.2 Gy
1,2,1,1,13,18,7,4,0,37.034910000000004,35.51833,1672.856,61.953,89.774,1973.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09084,0.0893,1.5e-4,0.10733,0.10394,3.4e-4,0.11195,0.10545,0.0983,0.09586,2.4e-4,0.10541,0.09091,0.09176,0.10155,0.13565,0.09209,-0.1,0.10669,0.09067,0.08898,1,1,1,0.09084,35.51833,0,0-0.1 Gy
1,1,1,1,9,18,8,10,0,9.60164,9.099,1636.565,42.867,94.697,1997.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11225,0.11011,2.1e-4,0.1272,0.12269,4.5e-4,0.13563,0.13812,0.11176,0.10859,3.2e-4,0.12551,-0.1,0.11037,0.12577,0.16753,0.12168,0.11898,0.13678,0.11214,-0.1,1,1,0,0.11225,9.099,1,0.1-0.2 Gy
2,2,1,1,1,6,6,2,0,0.39014,0.28722,2028.642,4.869,25.134,1965.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06264,0.06239,3e-5,0.06794,0.06748,5e-5,0.06698,0.06434,0.06652,0.06613,4e-5,0.06514,0.06281,0.06059,0.06603,0.0768,0.05795,-0.1,0.0683,0.06231,0.05683,1,1,0,0.06264,0.28722,0,0-0.1 Gy
2,2,1,3,6,17,2,10,0,124.90623,117.02839,20000,28.735,81.065,1997.935,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,117.02839,0,0-0.1 Gy
2,1,1,1,2,7,11,2,0,0.37645,0.25085,1635,9.978,30.188,1965.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18747,0.1856,1.9e-4,0.19429,0.19165,2.6e-4,0.20056,0.23121,0.18607,0.18354,2.5e-4,0.18797,-0.1,0.16863,0.18486,0.23995,0.20132,0.22162,0.19304,0.19927,-0.1,1,1,0,0.18747,0.25085,1,0.1-0.2 Gy
2,2,1,3,8,14,2,3,0,2.62149,2.48088,20000,39.862,65.129,1970.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.48088,0,0-0.1 Gy
1,2,1,1,4,7,5,2,0,459.95003,416.04321,1855.121,16.341,33.374,1962.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04944,0.04883,6e-5,0.05634,0.05509,1.2e-4,0.05909,0.05957,0.05261,0.05167,9e-5,0.05566,0.04798,0.04861,0.05459,0.07176,0.05063,-0.1,0.05932,0.04967,0.04815,1,1,0,0.04944,416.04321,0,0-0.1 Gy
2,2,1,1,1,8,8,4,0,0.31828,0.20761,1781,4.921,35.159,1975.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1223,0.12114,1.2e-4,0.13665,0.1348,1.9e-4,0.13081,0.15431,0.12787,0.12624,1.6e-4,0.1324,0.12404,0.11464,0.12433,0.1562,0.13782,-0.1,0.13831,0.13275,0.11446,1,1,0,0.1223,0.20761,1,0.1-0.2 Gy
1,2,1,1,6,15,6,8,0,162.97536,157.90193,1743.839,28.113,72.2,1989.683,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.06876,0.06768,1.1e-4,0.07868,0.07641,2.3e-4,0.08249,0.08309,0.07337,0.07165,1.7e-4,0.07712,0.06646,0.06746,0.07617,0.10119,0.06987,-0.1,0.08333,0.06866,0.0668,1,1,3,0.06876,157.90193,0,0-0.1 Gy
1,1,1,3,7,18,2,9,0,1.91718,1.83553,20000,34.894,85.149,1995.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.83553,0,0-0.1 Gy
1,2,1,1,1,10,5,8,0,402.23135,316.04927,1856.261,3.032,47.118,1989.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05008,0.0491,1e-4,0.05567,0.05394,1.7e-4,0.05422,0.05638,0.05083,0.0495,1.3e-4,0.05221,0.04842,0.0484,0.05216,0.0638,0.05128,-0.1,0.0535,0.04991,0.04876,1,1,0,0.05008,316.04927,0,0-0.1 Gy
1,1,1,1,2,7,2,2,0,2.45311,1.95273,2732.924,9.833,30.12,1965.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284,0.00284,0,0.00315,0.00314,0,0.00307,0.00313,0.00286,0.00285,0,0.00297,-0.1,0.00276,0.00294,0.00356,0.00289,0.00288,0.00303,0.00281,-0.1,1,1,0,0.00284,1.95273,0,0-0.1 Gy
2,2,1,1,6,10,8,3,0,24.60233,22.93872,1759.563,26.757,48.578,1967.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11186,0.11109,8e-5,0.12807,0.12661,1.5e-4,0.12869,0.13731,0.12363,0.12244,1.2e-4,0.12136,0.10766,0.10688,0.12041,0.15645,0.1117,-0.1,0.1381,0.11331,0.1101,1,1,0,0.11186,22.93872,1,0.1-0.2 Gy
1,2,1,1,6,16,7,8,0,0.72348,0.70096,1609.5,29.815,75.111,1990.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09053,0.08848,2.1e-4,0.10804,0.10375,4.3e-4,0.1098,0.11312,0.10103,0.0977,3.3e-4,0.10775,0.08947,0.08906,0.10334,0.13798,0.09507,-0.1,0.10992,0.0919,0.08955,1,1,0,0.09053,0.70096,0,0-0.1 Gy
2,1,1,2,7,15,2,7,0,144.25325,132.07972,4436.112,31.719,73.023,1986.909,4,0,0,0,0,0,0,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.9e-4,4.9e-4,0,5.5e-4,5.5e-4,0,5.7e-4,5.7e-4,5.1e-4,5.1e-4,0,5.4e-4,-0.1,4.8e-4,5.3e-4,6.6e-4,5e-4,5.2e-4,5.8e-4,4.9e-4,-0.1,1,1,4,4.9e-4,132.07972,0,0-0.1 Gy
1,2,1,2,14,17,2,2,0,183.00411,175.51009,4771.186,66.318,83.259,1962.54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1e-4,1e-4,0,1.1e-4,1.1e-4,0,1.2e-4,1.2e-4,1e-4,1e-4,0,1.1e-4,1e-4,1e-4,1.1e-4,1.4e-4,1e-4,-0.1,1.2e-4,1e-4,1e-4,1,1,1,1e-4,175.51009,0,0-0.1 Gy
2,2,1,3,8,15,2,5,0,438.82752,413.84946,20000,38.203,71.773,1979.175,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,413.84946,0,0-0.1 Gy
2,2,1,1,5,9,7,3,0,17.45722,14.96677,1860.792,21.874,43.636,1967.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09206,0.09158,5e-5,0.10924,0.10828,1e-4,0.10913,0.10174,0.10156,0.10083,7e-5,0.10316,0.093410000000000007,0.09316,0.0988,0.12706,0.09151,-0.1,0.10782,0.09095,0.08946,1,1,0,0.09206,14.96677,0,0-0.1 Gy
2,2,1,1,4,10,6,5,0,44.8501,36.0384,1886.708,16.478,48.437,1977.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06977,0.06943,3e-5,0.07941,0.07879,6e-5,0.08222,0.08123,0.0736,0.07311,5e-5,0.07788,0.06814,0.06838,0.07514,0.09664,0.07132,-0.1,0.08287,0.06976,0.06885,1,1,0,0.06977,36.0384,0,0-0.1 Gy
1,1,1,1,7,12,9,4,0,35.66324,34.18037,1610.133,31.932,58.669,1972.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13668,0.13379,2.9e-4,0.15669,0.15075,5.9e-4,0.16542,0.17076,0.1494,0.14485,4.6e-4,0.15317,-0.1,0.13463,0.15041,0.20566,0.14012,0.14784,0.1691,0.13765,-0.1,1,1,0,0.13668,34.18037,1,0.1-0.2 Gy
1,1,1,1,11,18,6,8,0,4.71458,4.53769,1810.818,50.487,94.126,1989.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06628,0.06534,9e-5,0.07513,0.07317,2e-4,0.07923,0.08073,0.07051,0.06903,1.5e-4,0.07455,-0.1,0.06491,0.07305,0.09696,0.06811,0.07082,0.07952,0.06654,-0.1,1,1,0,0.06628,4.53769,0,0-0.1 Gy
1,2,1,2,4,15,2,10,0,882.85832,792.42715,4562.743,18.856,71.143,1997.883,11,0,0,0,0,0,0,9,0,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1.1e-4,1.1e-4,0,1.2e-4,1.2e-4,0,1.3e-4,1.3e-4,1.1e-4,1.1e-4,0,1.2e-4,1.1e-4,1.1e-4,1.2e-4,1.5e-4,1.1e-4,-0.1,1.3e-4,1.1e-4,1.1e-4,1,1,11,1.1e-4,792.42715,0,0-0.1 Gy
1,2,1,1,5,7,9,1,44,54.34086,50.19411,1569.731,20.893,34.15,1958.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13646,0.13327,3.2e-4,0.1585,0.1518,6.7e-4,0.16855,0.16993,0.14751,0.14235,5.2e-4,0.15468,0.13281,0.13353,0.15267,0.20771,0.13994,-0.1,0.16763,0.13712,0.1323,1,1,0,0.13646,50.19411,1,0.1-0.2 Gy
2,2,1,1,7,12,4,4,0,120.41342,112.04709,2148.469,31.653,58.525,1972.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02977,0.02968,1e-5,0.03354,0.03337,2e-5,0.03465,0.03483,0.03105,0.03092,1e-5,0.03296,0.02901,0.02921,0.03221,0.04111,0.03077,-0.1,0.03519,0.0299,0.02925,1,1,0,0.02977,112.04709,0,0-0.1 Gy
2,1,1,1,12,18,9,3,0,0.11157,0.09997,1585,59.718,85.056,1970.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13684,0.13536,1.5e-4,0.1812,0.17802,3.2e-4,0.18532,0.15762,0.15059,0.14845,2.1e-4,0.17426,-0.1,0.14998,0.15925,0.21661,0.15946,0.12253,0.16713,0.13245,-0.1,1,1,0,0.13684,0.09997,1,0.1-0.2 Gy
1,2,1,1,6,9,3,1,242,1106.03833,1063.65494,2269.877,28.072,42.138,1959.664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01059,0.01053,1e-5,0.01194,0.01183,1e-5,0.01248,0.0126,0.01123,0.01114,1e-5,0.01183,0.0103,0.01039,0.01155,0.01492,0.01084,-0.1,0.01256,0.01064,0.01031,1,1,1,0.01059,1063.65494,0,0-0.1 Gy
2,1,1,1,12,17,8,4,0,1.9165,1.71733,1677,56.847,83.201,1971.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11239,0.11123,1.2e-4,0.11591,0.11366,2.3e-4,0.13213,0.13705,0.12446,0.12244,2e-4,0.1226,-0.1,0.10307,0.11206,0.15808,0.10241,0.12598,0.13765,0.11233,-0.1,1,1,0,0.11239,1.71733,1,0.1-0.2 Gy
2,2,1,1,9,13,5,1,0,0.08487,0.08044,1989,44.688,60.042,1960.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04491,0.04468,2e-5,0.05354,0.05302,5e-5,0.05693,0.0491,0.04294,0.042659999999999997,3e-5,0.05462,0.04752,0.0465,0.05036,0.067,0.05005,-0.1,0.057,0.04119,0.04437,1,1,0,0.04491,0.08044,0,0-0.1 Gy
1,2,1,1,6,16,2,10,0,354.38741,343.35532,2682.41,26.598,78.261,1997.259,5,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0.00265,0.00264,0,0.00299,0.00297,0,0.00311,0.00313,0.00281,0.0028,0,0.00295,0.00258,0.0026,0.00288,0.00368,0.00271,-0.1,0.00313,0.00267,0.00258,1,1,5,0.00265,343.35532,0,0-0.1 Gy
1,2,1,1,14,17,10,1,5,18.96783,18.1911,1529.953,67.719,81.762,1959.642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16067,0.15671,4e-4,0.18398,0.17549,8.5e-4,0.19551,0.19743,0.17066,0.16465,6e-4,0.18449,0.16035,0.15927,0.17745,0.24253,0.17271,-0.1,0.19586,0.1596,0.15535,1,1,1,0.16067,18.1911,1,0.1-0.2 Gy
2,2,1,1,3,8,6,3,0,107.99247,79.15956,1944.002,13.3,36.849,1969.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06882,0.06849,3e-5,0.07812,0.07754,6e-5,0.07985,0.07898,0.07079,0.07035,4e-5,0.07705,0.06804,0.06806,0.07477,0.09417,0.0719,-0.1,0.08079,0.06922,0.0676,1,1,0,0.06882,79.15956,0,0-0.1 Gy
1,2,1,1,3,10,3,6,0,683.12526,564.78063,2307.474,11.805,48.604,1982.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01092,0.01086,1e-5,0.01223,0.01211,1e-5,0.0124,0.01259,0.01131,0.01122,1e-5,0.01186,0.01061,0.01066,0.01166,0.01468,0.01115,-0.1,0.01236,0.01089,0.01061,1,1,0,0.01092,564.78063,0,0-0.1 Gy
2,2,1,3,1,11,2,9,0,913.25599,580.6664,20000,3.254,51.818,1994.169,6,0,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,580.6664,0,0-0.1 Gy
2,1,1,1,3,5,7,1,5,9.5859,7.17648,1856.552,10.476,23.937,1959.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08809,0.08738,7e-5,0.09976,0.09858,1.2e-4,0.0921,0.10316,0.0905,0.08951,1e-4,0.09605,-0.1,0.08313,0.09082,0.10895,0.09562,0.0962,0.09793,0.09142,-0.1,1,1,0,0.08809,7.17648,0,0-0.1 Gy
1,1,1,3,4,12,2,8,0,501.52498,443.98502,20000,15.875,59.135,1988.857,6,0,0,0,0,0,0,5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,443.98502,0,0-0.1 Gy
1,1,1,1,6,17,5,9,0,0.6653,0.64211,1862.86,29.824,80.115,1995.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05096,0.05011,8e-5,0.05986,0.05812,1.7e-4,0.06408,0.06512,0.05817,0.05666,1.5e-4,0.05812,-0.1,0.04992,0.05655,0.07833,0.05,0.05337,0.06422,0.05151,-0.1,1,1,0,0.05096,0.64211,0,0-0.1 Gy
2,2,1,1,6,15,5,8,0,63.23956,59.25104,2010.903,27.792,71.894,1989.706,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04952,0.04931,2e-5,0.05763,0.05726,4e-5,0.05853,0.058,0.05342,0.05312,3e-5,0.0558,0.04886,0.04871,0.05429,0.06912,0.05078,-0.1,0.0588,0.04992,0.04886,1,1,1,0.04952,59.25104,0,0-0.1 Gy
