endpoint,contrast,sex,city,agxcat,agecat,agex,age,year,pyr,dose,dose_level,pihat,cate,cate_lo,cate_hi,logRR,rr
solid,control_vs_moderate,2,1,9,13,41.51,63.448,1967.535,276.42722,0.39405,moderate,0.4336965053927382,-49.0344166139568,-325.4861535357894,214.95652272286716,-0.07747927470929761,0.9417895997962925
solid,control_vs_moderate,2,1,4,12,16.749,58.073,1986.921,87.52567,0.22264,moderate,0.4679947321925252,112.81723301453393,-14.546762839896466,291.1377779467802,0.25308038310243686,1.3018023014059736
solid,control_vs_moderate,2,1,6,15,27.575,71.743,1989.764,133.19078,0.11378,moderate,0.44985023524416823,236.5978231541788,-328.1164591987822,897.8123710282679,0.14048836936570733,1.1688536373710372
solid,control_vs_moderate,1,1,5,10,21.419,48.402,1972.581,184.12939,0.01296,control,0.4544412736776927,25.878448109876874,-18.4921839854521,88.72157367912193,0.15140192074935632,1.1736120608315181
solid,control_vs_moderate,1,1,10,13,47.884,61.938,1959.654,623.00754,0.01089,control,0.4159403144798088,-44.72119496526315,-379.20472367833815,268.58282179370804,-0.04938108066687483,0.9630443788699317
solid,control_vs_moderate,2,2,7,11,33.284,51.76,1964.082,32.44003,0.23125,moderate,0.424063069993708,79.19869223102826,-25.152801799878638,235.0227008396508,0.2105760466089013,1.2473605700422967
solid,control_vs_moderate,1,2,8,11,38.526,52.495,1959.575,50.25145,0.04689,control,0.40728425501764137,-15.030781661945618,-81.78533407017403,50.048690717656996,-0.0817985192170862,0.9317961423697743
solid,control_vs_moderate,2,1,1,11,3.146,51.774,1994.225,169.96939,0.09044,control,0.4879101501889853,118.18027324741084,-34.43006719521868,318.8757665220055,0.20192716365549618,1.2357456719190865
solid,control_vs_moderate,1,2,9,11,41.392,54.395,1958.607,2.02808,0.09775,control,0.4030785172778196,-20.2211658486509,-111.9545476946911,77.93081937556236,-0.07964854698578303,0.9339363991224402
solid,control_vs_moderate,2,1,13,18,61.465,92.906,1977.038,1.99031,0.19701,moderate,0.3998264426539691,210.535623563738,-137.9474235828484,695.4382866074143,0.15288103018939903,1.1760225539837685
solid,control_vs_moderate,2,2,8,17,39.866,80.131,1985.871,1.62422,0,control,0.40789538396382613,167.47598208435252,-350.6808609059266,896.4602809010414,0.0792550078631647,1.0934854374993255
solid,control_vs_moderate,1,2,11,14,50.97,68.066,1962.703,5.43533,0.19596,moderate,0.3872115789379448,148.7793318967223,-210.0350634020142,612.2488358457847,0.10371267161972238,1.1197027852111168
solid,control_vs_moderate,1,1,11,15,54.859,70.132,1960.873,1.13333,0.04758,control,0.4047122187566299,193.36328925670762,-285.13220968156133,897.3456996274454,0.1024814552197963,1.118774397346518
solid,control_vs_moderate,1,1,1,6,3.239,26.822,1969.18,204.15946,0.09001,control,0.48462043144707717,4.6931064630220565,-2.718123813039408,14.678986880578185,0.14149587012798315,1.1603226421146973
solid,control_vs_moderate,1,1,2,6,7.77,26.588,1964.415,126.6716,0.08908,control,0.47862428487899145,5.017259203567332,-2.6899714813239033,17.483902077068212,0.14141745945146747,1.1602359341625128
solid,control_vs_moderate,1,1,10,18,45.751,93.463,1993.311,10.54363,0.10403,moderate,0.4102806977001062,488.67057002814016,-96.36662157365355,1413.5991760574311,0.18033497745151816,1.2058348389936886
solid,control_vs_moderate,1,2,6,12,26.727,58.554,1977.431,237.21852,0,control,0.42099945570397707,95.18832721464088,-100.03731358545474,374.47362431887063,0.1229139475312885,1.1434467800086359
solid,control_vs_moderate,2,1,8,10,35.898,49.151,1958.85,706.9754,0,control,0.44498642692594054,65.54364736135092,-22.019280095699695,185.9392919102454,0.21038003497187874,1.247123459293359
solid,control_vs_moderate,1,2,13,15,62.011,74.703,1958.299,0.5436,0.23689,moderate,0.3715617863979744,111.78304032171465,-174.2655811583958,487.6112509263685,0.08896937242967201,1.1009825716536965
solid,control_vs_moderate,2,2,3,10,12.926,46.663,1979.341,32.03076,0.22866,moderate,0.45228973886070367,56.31063479864369,-15.568948851279677,164.22042258196066,0.20158048658690392,1.2350931668322056
solid,control_vs_moderate,2,1,14,18,69.877,85.141,1960.864,0.26979,0.32568,moderate,0.3910996983738253,184.59268724550634,-129.14195101805666,646.8284825135787,0.15257731201183564,1.175720915714302
solid,control_vs_moderate,1,1,3,10,12.036,48.718,1982.278,884.19214,1.4e-4,control,0.46684381202969555,54.83019083412542,-31.0599265015756,180.54713124573618,0.14149157974836787,1.1603600216215626
solid,control_vs_moderate,1,1,6,14,27.049,68.362,1986.909,18.13901,0.16302,moderate,0.441538428740235,650.1654993511536,-25.52085797922314,1644.6038965132889,0.2762264303257765,1.334632514387303
solid,control_vs_moderate,1,1,14,17,67.733,81.776,1959.643,126.05276,1.5e-4,control,0.3851640904482352,326.15023777659417,-71.74651408794392,895.6173939049158,0.17954701013040647,1.2048859109177232
solid,control_vs_moderate,1,1,1,8,4.841,35.123,1975.879,1.32489,0.34571,moderate,0.48019125608696983,8.453914649133377,-4.540167290352903,28.079549951533778,0.1415781213933959,1.1604185475436697
solid,control_vs_moderate,2,2,6,11,26.687,53.495,1972.413,20.02332,0.11172,moderate,0.4322479630971815,163.2336459871779,0.0975643156691099,450.5955413325351,0.3249716556130191,1.404051620113513
solid,control_vs_moderate,1,1,5,8,22.9,37.042,1959.74,26.74206,0.08899,control,0.4555807810154806,9.860921860404334,-5.726343321682026,32.15689273563153,0.15149306791831446,1.1737063649613877
solid,control_vs_moderate,1,1,2,9,6.498,43.452,1982.55,781.99461,0.01089,control,0.47568399578624815,21.793448124744867,-12.402579498956456,68.95852470150066,0.14144495196162782,1.160310250191078
solid,control_vs_moderate,1,1,6,10,26.769,48.58,1967.409,115.93016,0.04949,control,0.4472961527120925,24.760871105102698,-28.394167548428914,101.60487509981883,0.1229139475312885,1.1434467800086359
solid,control_vs_moderate,1,2,3,13,13.122,61.732,1994.215,366.54561,0.01029,control,0.43799909775032997,312.38355434865775,-167.5359236653686,960.1125791884828,0.1414146846558688,1.160276104906054
solid,control_vs_moderate,2,1,2,10,5.865,49.135,1988.866,45.12798,0.07046,control,0.48499814145449066,52.22487488750264,-15.943642476148133,148.32198028618552,0.20159216373040262,1.235246937632975
solid,control_vs_moderate,1,2,4,15,19.658,70.027,1995.975,0.04207,0.04463,control,0.4271586495935268,666.6483072207153,52.28053409939789,1940.1020046666913,0.3040853419089227,1.3711052983300214
solid,control_vs_moderate,2,1,12,16,59.75,75.076,1960.928,0.16999,0.20431,moderate,0.4067701129850809,77.4760367910383,-171.37395748262816,426.6843510202465,0.07958417108613701,1.0942824969494296
solid,control_vs_moderate,2,1,10,18,45.433,89.125,1989.289,4.92521,0.18464,moderate,0.42162054566300206,245.6014945122359,-145.159930035157,823.4451410099002,0.15436834237858138,1.1775237917152948
solid,control_vs_moderate,1,2,13,15,62.17,74.783,1958.22,0.706,0.36947,moderate,0.37134229575413313,111.7006260256978,-174.2655811583958,487.6112509263685,0.08896937242967201,1.1009825716536965
solid,control_vs_moderate,1,1,11,14,51.588,68.471,1962.482,202.96271,0.02935,control,0.4093841496707225,144.0445786945426,-208.8493932274619,594.2660896452753,0.10371145042678098,1.1197163448559335
solid,control_vs_moderate,1,2,6,9,26.933,43.666,1962.337,7.92698,0.09594,control,0.4247376920451862,17.44784862161903,-19.637011175566936,71.29158982036626,0.12300509470024663,1.143530311475701
solid,control_vs_moderate,1,2,1,8,1.677,38.538,1982.465,19.03629,0.27831,moderate,0.45949248549996496,22.07391085242111,-12.222176692147743,73.73228150018763,0.14150517942557125,1.1603907943676457
solid,control_vs_moderate,2,1,4,12,19.875,55.141,1980.864,12.39281,1.1e-4,control,0.4646315797021214,99.60157493766661,-22.71701444854232,302.0383943362166,0.24113857136797287,1.2896804690704389
solid,control_vs_moderate,2,2,9,17,42.065,83.376,1986.916,4.15578,0.08576,control,0.40419085428610096,153.94551072902257,-269.07291563114177,737.4260880986502,0.0792550078631647,1.0934854374993255
solid,control_vs_moderate,2,1,10,15,46.462,73.4,1972.538,1043.17041,1.5e-4,control,0.4245083563546035,86.18129508357886,-173.52033252525922,404.06300458194113,0.0811454168332603,1.0955446556168056
solid,control_vs_moderate,2,1,2,5,6.328,23.367,1962.635,1090.21714,0.01082,control,0.49147973144733276,7.149834716232206,-1.969756479312556,21.61394407801404,0.20080489147309077,1.2343602556929472
solid,control_vs_moderate,2,2,3,11,11.2,54.298,1988.704,9.13946,0.06661,control,0.4524943655854949,82.34542194828406,-24.21333270202104,243.17999737656316,0.20134290809465913,1.2348785812838186
solid,control_vs_moderate,2,2,7,17,33.284,81.774,1994.095,262.26459,0.01032,control,0.4159987450147602,273.1753155064647,-169.35350916170586,853.1102562878361,0.14655675580174315,1.1675894267907367
solid,control_vs_moderate,2,1,9,18,42.644,86.724,1989.676,344.92778,0.01117,control,0.42591596428745965,219.96161421288963,-270.82361824017624,870.7566566346611,0.11178125767728525,1.1298724873237989
solid,control_vs_moderate,1,2,1,9,4.872,40.136,1980.869,3.4706,0,control,0.45480713943575674,20.10932190323629,-11.219242372227459,66.64483040231372,0.14144495196162782,1.160310250191078
solid,control_vs_moderate,2,2,2,13,9.87,60.134,1995.868,0.42423,0.11252,moderate,0.4526649770663086,100.51926401194986,-105.5507225638048,407.530415756206,0.13465948632830757,1.1600371536028422
solid,control_vs_moderate,2,1,1,8,3.285,36.843,1979.156,2139.0345,1.3e-4,control,0.4918394991536734,21.49308560357274,-6.148839427103815,61.71204389766349,0.20142062275267553,1.2350916642471652
solid,control_vs_moderate,2,2,3,12,11.601,58.499,1992.503,21.87796,0.10921,moderate,0.450814708787889,160.30385644640708,-42.44573004777757,434.7580982928445,0.2018187703723425,1.2354648940608963
solid,control_vs_moderate,2,1,7,15,31.18,74.292,1988.71,41.04798,0.06978,control,0.44438073413605106,91.32049575990152,-189.5213769505032,457.52954652483123,0.07341664777228038,1.0859185252063226
solid,control_vs_moderate,1,2,11,14,52.531,68.963,1962.04,7.01935,0.06693,control,0.3849947517205369,139.1091260369316,-180.08711477549576,554.8877151838453,0.10363170542105836,1.1196377082416369
solid,control_vs_moderate,1,1,4,13,19.322,60.901,1987.176,11.99992,0.08787,control,0.45380883484429846,222.40390099494152,-136.27338678045476,696.4841554631062,0.15147753580215437,1.1737300836154925
solid,control_vs_moderate,1,2,8,14,38.432,69.415,1976.588,1.23649,0.11869,moderate,0.40290812751083355,184.08914060971074,-440.7976813225579,1078.882684264336,0.06976339650511208,1.083884602449
solid,control_vs_moderate,2,2,13,16,61.521,78.316,1962.402,54.195,0.0116,control,0.38067359031784304,97.29039519805968,-135.25684881257422,443.99240683517803,0.098764257251215,1.1154440945945514
solid,control_vs_moderate,1,1,7,13,34.866,60.136,1970.866,4.0436,1.1e-4,control,0.43346490187430997,-17.761852724334837,-207.91683020559518,192.90214058855702,-0.03899276248292601,0.9726608063715333
solid,control_vs_moderate,1,2,9,12,41.614,58.5,1962.491,156.65611,0.00964,control,0.40170370383377174,-41.79032893260889,-221.05679796202602,157.8482809871151,-0.07985875515562016,0.9337215640236318
solid,control_vs_moderate,1,1,14,17,67.893,81.887,1959.594,86.09732,0.00998,control,0.384932122555369,326.1331090664617,-71.74651408794392,895.6173939049158,0.17954701013040647,1.2048859109177232
solid,control_vs_moderate,1,1,12,14,55.857,69.13,1958.873,14.17532,0.18642,moderate,0.4036907156065598,163.5922194878093,-273.27340277766774,680.6516484103068,0.0964897240233542,1.1118523399615536
solid,control_vs_moderate,1,1,6,10,27.571,48.988,1967.015,32.53546,0.09291,control,0.44612292471253623,20.75503879891213,-55.02371622929655,119.97246221729299,0.07546005105749132,1.0910624115365855
solid,control_vs_moderate,1,1,14,16,65.85,79.08,1958.829,47.32267,0,control,0.3882619546032987,233.3828292757105,-136.87898243682352,767.3239712165965,0.12633301738750932,1.142190505139714
solid,control_vs_moderate,1,2,4,12,17.818,56.599,1984.386,446.44153,0.00231,control,0.43320554167979763,112.10466556364398,-82.02457290928943,347.51804216480474,0.15147753580215437,1.1737300836154925
solid,control_vs_moderate,2,1,12,17,56.166,83.137,1972.571,90.61004,0.02765,control,0.40926051719887924,195.05326390116124,-129.07050527078567,639.0729079793032,0.1525854613652203,1.1756328412233366
solid,control_vs_moderate,2,2,10,13,46.9,61.172,1959.881,14.99554,0.08643,control,0.40385049803474843,34.30542706452418,-120.31435667295378,263.2589791684699,0.05838517638749529,1.0799635031118113
solid,control_vs_moderate,1,1,11,18,51.813,89.268,1983.054,31.99834,0.05091,control,0.40355938022540094,430.8527491968122,-91.98244634413273,1166.7283066741134,0.180274146200133,1.2057248192045387
solid,control_vs_moderate,1,2,3,13,12.805,61.541,1994.341,22.43142,0.06915,control,0.43846907425277004,298.1460068756416,-154.7978330205093,939.5176180369,0.1414146846558688,1.160276104906054
solid,control_vs_moderate,2,2,8,15,36.61,73.504,1982.499,23.70793,0.13515,moderate,0.4138872224335202,83.98962858520298,-187.85749182709753,455.0653645930202,0.07341664777228038,1.0859185252063226
solid,control_vs_moderate,2,1,4,9,16.425,43.414,1972.586,1138.2189,0.01056,control,0.4724549527132222,45.12453918041509,-5.184791413513821,120.90927044743106,0.23494230394958576,1.2781195142829744
solid,control_vs_moderate,1,2,6,11,26.945,53.664,1972.323,197.16567,3.9e-4,control,0.4220298312625234,43.52408885984563,-46.32900991348454,176.59322451516218,0.1229139475312885,1.1434467800086359
solid,control_vs_moderate,1,2,1,10,4.872,45.136,1985.866,3.43899,0,control,0.45344001882665386,37.68988400341012,-21.09336935300093,127.94057064006189,0.14144495196162782,1.160310250191078
solid,control_vs_moderate,1,2,4,8,19.658,35.028,1960.977,0.0453,0.04463,control,0.4366301059173337,11.044964939663055,-7.145235913807472,43.37387138668847,0.15162623735008254,1.1738488590268705
solid,control_vs_moderate,1,2,6,13,28.295,61.83,1979.141,357.74058,0,control,0.4180737153437296,13.898033722399013,-274.1843311673143,357.3595632900459,0.004894030539758737,1.0165547799421675
solid,control_vs_moderate,2,2,5,11,23.395,51.896,1974.105,27.59422,0.08968,control,0.43701526942704705,136.11801297962916,-16.131735996918408,365.3253687769345,0.27522229181275937,1.3352885620697788
solid,control_vs_moderate,1,1,4,11,19.868,50.136,1975.866,1.06802,0.02926,control,0.45602773066923685,46.46432269306969,-26.276916355685575,164.77226865702113,0.15140192074935632,1.1736120608315181
solid,control_vs_moderate,2,2,6,11,26.354,53.376,1972.627,12.68826,0.18725,moderate,0.4327180682771972,145.73785768130665,0.07041255403025073,405.576908551062,0.32477132456839464,1.403677603078028
solid,control_vs_moderate,1,2,1,8,1.17,38.284,1982.719,27.08591,0.08871,control,0.4602367774518567,21.493205625164375,-11.723855088431893,72.48545150948505,0.14150517942557125,1.1603907943676457
solid,control_vs_moderate,1,1,9,17,42.117,84.654,1988.134,0.64409,0.08876,control,0.4173602508137463,491.76377878841186,-231.54125837930562,1831.207898566104,0.14964451451880986,1.1696180353089087
solid,control_vs_moderate,2,1,2,12,6.355,58.13,1997.37,60.36411,0.13655,moderate,0.4818649538771038,133.0409649582895,-41.9563573466479,373.1683868597324,0.20161941090481608,1.2352948841945002
solid,control_vs_moderate,1,2,3,11,11.856,53.161,1986.91,217.50209,0.01049,control,0.44199972862563197,81.86888657561211,-43.23131445567419,254.6854936020853,0.14149157974836787,1.1603600216215626
solid,control_vs_moderate,1,2,11,15,53.049,71.664,1964.223,381.77403,3.8e-4,control,0.38363316341938813,140.5111041747093,-212.03030208802832,569.8272575170188,0.08867242690009423,1.1006267817177608
solid,control_vs_moderate,2,2,7,12,31.597,58.497,1972.505,15.58637,0.16425,moderate,0.424455729772157,88.9395391819026,-26.550291314976388,246.7307071386734,0.21055105178288896,1.2473286321468338
solid,control_vs_moderate,2,1,3,10,11.879,48.643,1982.36,217.74742,0.00254,control,0.47709016093636303,44.826928930931935,-13.711792921455983,127.10704187006662,0.20168029803060036,1.2352670768746827
solid,control_vs_moderate,1,2,9,16,43.859,77.056,1978.803,34.87574,0.04881,control,0.3939195160739827,277.47375703479787,-351.4264231316466,1058.4839526352278,0.09555803974824124,1.1079544431113244
solid,control_vs_moderate,1,2,5,10,22.248,46.322,1969.68,12.84739,0.22072,moderate,0.43016368136752753,44.255528817273586,-33.428979142749014,167.6099439699188,0.15149306791831446,1.1737063649613877
solid,control_vs_moderate,1,2,2,7,6.445,33.421,1972.581,137.03804,0.02826,control,0.45455398091005456,6.7972163477839995,-3.7403549221677,23.18436984361548,0.1415781213933959,1.1604185475436697
solid,control_vs_moderate,1,1,11,18,54.927,85.164,1975.837,1.1588,0,control,0.40063665844879653,482.459948310151,-97.98097632909824,1471.5460501094956,0.18024172322910265,1.205678803898749
solid,control_vs_moderate,2,1,6,12,28.287,56.838,1974.147,1242.71206,0.01069,control,0.4529767520107598,79.29239540799246,-32.996256183261416,224.35899262638188,0.22793651918691557,1.273906968173096
solid,control_vs_moderate,1,2,5,14,24.178,65.802,1987.229,29.61124,0,control,0.42238027626898805,625.7510162516439,-73.13853057056814,1738.6310457988168,0.25080863731121156,1.300782499079366
solid,control_vs_moderate,2,1,10,17,48.079,81.657,1979.178,70.65685,0.27918,moderate,0.4201729072036331,207.28582892058463,-137.99254502716303,640.6051808198561,0.1543232649143251,1.1774329578614307
solid,control_vs_moderate,1,1,6,10,29.831,45.119,1960.885,0.86615,0.00142,control,0.44418631186594626,-2.2295945035545093,-32.86917556186578,29.038338767644127,-0.0346662924149653,0.9772663704473288
solid,control_vs_moderate,2,2,3,13,13.183,61.776,1994.197,1028.31263,2.8e-4,control,0.4478232116540235,18.468134321281525,-224.58290667723082,314.80542102627817,0.010082629884832744,1.0242215908738619
solid,control_vs_moderate,1,1,8,14,36.626,68.479,1977.45,122.44761,0.04854,control,0.4288952761671805,271.4562301859063,-327.59404117654594,994.8531496830582,0.11400935661609408,1.1321714017340816
solid,control_vs_moderate,1,2,2,6,6.595,28.497,1967.507,417.92677,0,control,0.45570152359883453,4.178524408910281,-2.350218084107895,15.43214164045683,0.14141745945146747,1.1602359341625128
