city, sex, un4gy, distcat, agxcat, agecat, dcat, time, subjects, upyr, pyr, gdist, agex, age, year, solid, oralca, lip, tongue, saliv, mouth, pharynx, digestca, esoph, stomach, smallint, colon, rectum, liver, gallbldr, pancr, othdig, respca, nasal, larynx, lung, othres, thymus, skinbone, bone, connect, nmskin, skbasal, sksquam, bowens, breast, femgenca, uterus, utrNOS, cervix, corpus, ovary, othfem, malgenca, prost, testis, othmale, urinca, bladder, kidney, renal, othurin, cnsca, thyroid, othsol, msother, adeno, squam, othepi, othnonepi, histnos, cola02w10, cola02g, cola02n, mara02w10, mara02g, mara02n, braa02w10, brea02w10, liva02w10, liva02g, liva02n, luna02w10, ovaa02w10, pana02w10, skea02w10, skia02w10, stoa02w10, tesa02w10, thya02w10, blaa02w10, utea02w10, trunc02, adjust02
2,2,1,1,1,6,10,4,0,34.97331,23.65,1718.195,1.53,28.464,1972.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.16036,0.1584,0.0002,0.17737,0.17432,0.0003,0.17139,0.17975,0.16409,0.16164,0.00024,0.16704,0.15962,0.15606,0.1637,0.1968,0.1642,-0.1,0.16706,0.16431,0.15877,1.0,1.0
2,2,1,1,3,9,7,4,0,36.69405,26.11185,1905.694,13.271,41.834,1974.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.08836,0.08791,5e-05,0.10392,0.10302,9e-05,0.1044,0.09619,0.09261,0.09201,6e-05,0.09993,0.08914,0.09028,0.09523,0.12178,0.09093,-0.1,0.10303,0.08403,0.08453,1.0,1.0
2,1,1,1,6,14,18,8,0,2.66667,2.47667,1280.044,25.138,68.768,1989.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.37866,1.35259,0.00261,1.77031,1.70851,0.00618,1.63178,1.42741,1.57457,1.53273,0.00418,1.76559,-0.09252,1.37483,1.77558,2.10267,1.28842,1.32862,1.49568,1.33217,-0.09252,1.0,0.925
2,2,1,1,6,12,12,4,0,24.89185,23.24252,1642.056,27.248,56.322,1974.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.22569,0.22361,0.00021,0.24554,0.24218,0.00034,0.26137,0.29213,0.23933,0.23637,0.0003,0.24833,0.21696,0.21719,0.24127,0.32106,0.2431,-0.1,0.27133,0.2394,0.22134,1.0,1.0
2,2,1,1,10,13,6,1,6,38.39357,36.27501,1965.447,47.54,61.672,1959.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06675,0.06645,3e-05,0.07719,0.07663,6e-05,0.07874,0.07767,0.07122,0.07076,5e-05,0.07402,0.06441,0.06553,0.07157,0.09248,0.06622,-0.1,0.08028,0.06656,0.06479,1.0,1.0
1,2,1,1,5,10,14,2,0,3.0308,2.77615,1329.433,24.876,45.142,1965.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.38713,0.37299,0.00141,0.44538,0.41351,0.00319,0.47731,0.49893,0.42347,0.40043,0.0023,0.43649,0.37824,0.38134,0.43363,0.61723,0.39857,-0.09938,0.4832,0.39342,0.37643,1.0,0.994
1,1,1,2,1,8,2,5,0,2268.66872,1747.46471,4455.926,3.27,36.833,1979.16,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.00014,0.00014,0.0,0.00016,0.00016,0.0,0.00015,0.00015,0.00014,0.00014,0.0,0.00015,-0.1,0.00014,0.00014,0.00017,0.00014,0.00014,0.00015,0.00014,-0.1,1.0,1.0
2,1,1,1,4,13,15,8,0,93.01506,73.28842,1442.231,17.613,61.756,1989.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.61868,0.61133,0.00073,0.69455,0.68104,0.00135,0.7274,0.75919,0.67084,0.65975,0.00111,0.69502,-0.09916,0.59322,0.67406,0.87727,0.6268,0.67552,0.7356,0.63056,-0.09916,1.0,0.992
1,1,1,1,10,17,6,5,0,58.07324,55.30256,1755.311,47.993,81.6,1979.206,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0.0,0,0.06954,0.06843,0.00011,0.07916,0.07692,0.00022,0.08342,0.08481,0.07474,0.07303,0.00017,0.07877,-0.1,0.0685,0.07766,0.10291,0.07129,0.07393,0.08288,0.07005,-0.1,1.0,1.0
1,1,1,1,15,18,7,3,0,4.13963,3.93683,1632.0,70.082,92.556,1968.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.09096,0.08882,0.00021,0.11358,0.10916,0.00044,0.12019,0.09965,0.09954,0.09616,0.00034,0.10788,-0.1,0.09838,0.11331,0.14334,0.09716,0.08761,0.10384,0.08412,-0.1,1.0,1.0
1,1,0,1,4,10,22,5,0,24.50103,21.42982,778.632,16.463,48.434,1977.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.72562,2.38949,0.03361,3.09169,2.42718,0.06645,3.51501,4.37357,3.00391,2.46572,0.05382,3.14002,-0.04735,2.54525,3.21526,5.45959,3.03042,3.46516,3.66603,2.85487,-0.04735,0.576,0.821
2,2,1,1,5,14,14,7,0,9.78782,8.37915,1494.872,23.998,65.697,1987.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.38962,0.38564,0.0004,0.42883,0.42063,0.00082,0.45727,0.45326,0.37445,0.36869,0.00058,0.42145,0.37781,0.37463,0.42221,0.55461,0.41603,-0.1,0.48175,0.38944,0.39167,1.0,1.0
2,1,1,1,12,14,3,1,29,30.37235,27.28075,2455.483,55.82,69.085,1958.874,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.01078,0.01076,0.0,0.01214,0.0121,0.0,0.01251,0.01262,0.01131,0.01128,0.0,0.01193,-0.1,0.01057,0.01162,0.01482,0.01109,0.01145,0.01272,0.01084,-0.1,1.0,1.0
1,1,1,1,13,17,3,3,0,58.77892,55.89934,2267.686,61.42,83.262,1967.442,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0.01084,0.01078,1e-05,0.01211,0.012,1e-05,0.01272,0.01305,0.01149,0.0114,1e-05,0.01206,-0.1,0.01061,0.01177,0.0153,0.01115,0.01163,0.0128,0.01095,-0.1,1.0,1.0
1,2,1,1,6,14,3,5,0,5.03628,4.87864,2276.516,29.85,65.129,1980.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00982,0.00978,0.0,0.01108,0.01098,1e-05,0.01157,0.01168,0.01041,0.01034,1e-05,0.01097,0.00955,0.00965,0.01071,0.01382,0.01006,-0.1,0.01164,0.00988,0.00956,1.0,1.0
2,2,1,1,9,16,4,6,0,73.14716,67.08765,2173.259,41.721,78.514,1982.398,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.02791,0.02783,1e-05,0.03161,0.03147,1e-05,0.03271,0.03323,0.02927,0.02915,1e-05,0.03097,0.02732,0.02744,0.03037,0.03889,0.02894,-0.1,0.03332,0.02848,0.02756,1.0,1.0
1,2,1,1,7,11,1,3,0,189.42505,182.04506,1559.493,31.494,53.45,1967.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,1,1,1,1,6,17,4,0,38.4052,30.1212,1090.515,2.196,28.801,1972.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.09348,0.97765,0.01158,1.28106,1.07384,0.02072,1.25721,1.41152,1.17529,1.01612,0.01592,1.18194,-0.0931,1.04531,1.21241,1.62949,1.14337,1.21779,1.20266,1.11923,-0.0931,1.0,0.931
2,2,1,1,7,17,9,10,0,16.94319,15.68685,1787.008,31.049,82.846,1997.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13836,0.13751,9e-05,0.15103,0.14968,0.00014,0.15509,0.16629,0.14959,0.14821,0.00014,0.15126,0.12801,0.12695,0.14426,0.18814,0.13596,-0.1,0.15991,0.13817,0.13407,1.0,1.0
1,1,1,1,9,16,3,5,0,386.87064,366.61796,2272.731,43.057,76.652,1979.192,10,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,6,0,4,0.0,0,0.01081,0.01075,1e-05,0.01219,0.01207,1e-05,0.01273,0.01289,0.01146,0.01137,1e-05,0.01208,-0.1,0.0106,0.01178,0.01522,0.01107,0.01147,0.01282,0.01088,-0.1,1.0,1.0
1,1,1,1,12,18,3,10,0,3.00068,2.80948,2171.0,55.241,107.143,1997.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.01305,0.01298,1e-05,0.01471,0.01458,1e-05,0.01538,0.01554,0.01383,0.01373,1e-05,0.01458,-0.1,0.01281,0.01423,0.01839,0.01337,0.01383,0.01547,0.01312,-0.1,1.0,1.0
1,2,1,1,3,11,9,5,0,1.34018,1.10801,1532.252,14.852,50.129,1980.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13886,0.13574,0.00031,0.17121,0.16425,0.0007,0.18128,0.16991,0.15242,0.14773,0.00047,0.16323,0.13989,0.14423,0.16713,0.22108,0.14685,-0.1,0.17118,0.14366,0.14034,1.0,1.0
2,2,1,1,2,6,14,2,0,126.54483,95.6565,1569.171,8.091,26.745,1964.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.38209,0.37724,0.00049,0.42213,0.4138,0.00083,0.40247,0.4186,0.38874,0.38224,0.00065,0.40544,0.37393,0.37348,0.39486,0.48122,0.38647,-0.1,0.40779,0.37991,0.37037,1.0,1.0
1,1,1,1,4,8,5,1,0,0.8371,0.74095,1860.34,19.807,35.107,1960.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.05123,0.0506,6e-05,0.05502,0.05389,0.00011,0.05965,0.06386,0.05487,0.05394,9e-05,0.05639,-0.1,0.04954,0.05586,0.07424,0.05395,0.05766,0.05955,0.05276,-0.1,1.0,1.0
2,1,1,1,6,15,1,6,0,1.18001,1.09594,1038.213,29.858,70.126,1985.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,2,1,2,2,12,2,9,0,1177.52225,945.5857,4747.625,7.817,56.604,1994.383,8,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1.0,0,0.00012,0.00012,0.0,0.00013,0.00013,0.0,0.00013,0.00013,0.00012,0.00012,0.0,0.00013,0.00012,0.00012,0.00012,0.00015,0.00012,-0.1,0.00013,0.00012,0.00012,1.0,1.0
2,2,1,1,6,15,17,8,0,4.98836,4.67375,1252.661,27.332,71.606,1989.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.11494,1.0943,0.00206,1.22844,1.19431,0.00341,1.23406,1.36174,1.14072,1.11281,0.00279,1.2527,1.05811,1.04534,1.20638,1.55791,1.13195,-0.09506,1.25935,1.10104,1.11512,1.0,0.951
1,1,1,1,2,8,2,3,0,2.4449,1.91724,2733.025,9.833,35.119,1970.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00284,0.00284,0.0,0.00315,0.00314,0.0,0.00307,0.00313,0.00286,0.00285,0.0,0.00297,-0.1,0.00276,0.00294,0.00356,0.00289,0.00287,0.00303,0.00281,-0.1,1.0,1.0
2,2,1,1,9,14,4,4,0,108.68309,100.64489,2166.05,41.622,68.478,1972.461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0282,0.02812,1e-05,0.0319,0.03175,2e-05,0.03295,0.0334,0.02959,0.02947,1e-05,0.03123,0.02757,0.02767,0.03063,0.03914,0.02915,-0.1,0.03355,0.02864,0.02776,1.0,1.0
1,2,1,1,10,16,15,4,0,104.44353,100.15299,1214.358,48.359,76.791,1974.031,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.62006,0.58917,0.00309,0.72673,0.66011,0.00666,0.78521,0.83587,0.68662,0.63514,0.00515,0.71982,0.59152,0.60476,0.71284,1.04434,0.63818,-0.09635,0.79044,0.62666,0.60178,1.0,0.964
1,2,1,1,3,11,8,6,0,128.75017,106.44549,1638.616,13.351,51.878,1984.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.113,0.1106,0.00024,0.13015,0.12516,0.0005,0.13565,0.13921,0.12285,0.11904,0.00038,0.12756,0.11011,0.11056,0.12535,0.16812,0.11455,-0.1,0.13594,0.11348,0.11009,1.0,1.0
2,2,1,1,6,12,14,4,0,69.11431,64.53479,1539.553,27.973,56.68,1974.311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.38364,0.3796,0.0004,0.44799,0.44011,0.00079,0.44968,0.44787,0.42542,0.41904,0.00064,0.42995,0.38243,0.37791,0.42204,0.54874,0.377,-0.1,0.45423,0.38425,0.38159,1.0,1.0
1,2,1,1,4,11,1,4,0,7.35113,6.54126,1427.891,19.886,50.145,1975.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,2,1,1,5,10,18,4,0,58.99795,54.02029,1020.401,21.198,48.269,1972.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.39523,1.29679,0.00984,1.6525,1.43384,0.02187,1.82571,1.99151,1.52048,1.35727,0.01632,1.64513,1.31229,1.35305,1.6619,2.55354,1.48368,-0.08899,1.80251,1.4013,1.33063,1.0,0.89
2,2,1,1,4,11,14,4,0,0.09993,0.0803,1568.0,19.704,50.05,1975.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.37949,0.37601,0.00035,0.48061,0.47424,0.00064,0.48983,0.49089,0.4449,0.43895,0.00059,0.41979,0.34661,0.38673,0.40892,0.56106,0.34985,-0.1,0.49236,0.38956,0.37316,1.0,1.0
2,2,1,1,4,9,10,3,0,52.71253,43.31441,1666.116,18.273,41.835,1969.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.16102,0.15966,0.00014,0.18358,0.18089,0.00027,0.19048,0.18811,0.17235,0.17024,0.00021,0.17741,0.15719,0.15421,0.17066,0.22688,0.1554,-0.1,0.18991,0.15782,0.15752,1.0,1.0
1,1,1,1,11,15,17,2,0,46.59822,45.0684,1094.289,53.241,71.799,1964.157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1.1262,1.05715,0.0069,1.29299,1.14523,0.01478,1.44736,1.589,1.24464,1.12333,0.01213,1.28864,-0.09127,1.06138,1.29393,1.97296,1.14801,1.25777,1.43666,1.13256,-0.09127,1.0,0.913
2,2,1,1,5,13,16,7,0,52.85147,45.24509,1302.984,21.414,62.756,1986.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.87796,0.86495,0.0013,0.95973,0.93339,0.00263,1.02255,1.06389,0.912,0.89302,0.0019,0.97116,0.83665,0.85923,0.93855,1.2591,0.94574,-0.09675,1.06967,0.89561,0.87974,1.0,0.967
2,2,1,1,8,16,8,6,0,20.13758,18.90274,1796.456,38.757,77.078,1983.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.11592,0.11522,7e-05,0.14463,0.14321,0.00014,0.13912,0.12389,0.12404,0.12294,0.00011,0.13279,0.11433,0.11485,0.13516,0.16423,0.10851,-0.1,0.13006,0.11278,0.11321,1.0,1.0
1,2,1,1,6,16,16,9,0,46.36277,44.91949,1135.574,27.912,76.656,1994.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.86371,0.81591,0.00478,1.03891,0.92963,0.01093,1.11513,1.15642,0.94644,0.86635,0.00801,1.02141,0.8209,0.84916,1.02861,1.51959,0.88937,-0.0935,1.06387,0.85216,0.8223,1.0,0.935
2,2,1,1,11,18,15,7,0,1.99863,1.89322,1334.0,54.367,95.762,1987.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.74756,0.73715,0.00104,0.79241,0.77342,0.0019,0.85311,0.98384,0.86849,0.85299,0.00155,0.84907,0.71096,0.7452,0.78752,1.06103,0.83996,-0.0979,1.00715,0.81869,0.76195,1.0,0.979
1,1,1,1,6,15,21,8,0,1.82752,1.76383,1059.0,26.422,70.914,1990.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0316,1.90372,0.01279,1.98332,1.77137,0.02119,2.14263,2.69463,1.96292,1.78693,0.0176,1.96211,-0.08696,1.70722,2.01643,2.87301,2.04497,2.31535,2.39056,1.87546,-0.08696,1.0,0.87
2,2,1,1,3,11,14,6,0,176.76591,124.18159,1508.206,13.828,52.104,1983.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.41024,0.40596,0.00043,0.46089,0.45254,0.00083,0.48184,0.48457,0.42989,0.4236,0.00063,0.45149,0.39379,0.39912,0.44692,0.57936,0.4197,-0.1,0.48654,0.41364,0.39948,1.0,1.0
2,2,1,1,9,16,4,4,0,0.20945,0.1921,2108.157,44.779,75.087,1975.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.03088,0.03079,1e-05,0.03478,0.03461,2e-05,0.03587,0.03622,0.03241,0.03227,1e-05,0.0342,0.03015,0.03028,0.03333,0.04261,0.03176,-0.1,0.03647,0.03106,0.03034,1.0,1.0
2,2,0,1,5,9,22,2,0,8.08761,7.04504,1004.925,22.65,41.524,1964.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.5623,2.5001,0.00622,2.96987,2.84488,0.0125,2.97649,2.98251,2.78459,2.68485,0.00997,2.82449,2.48239,2.55703,2.81022,3.80908,2.53944,-0.0716,3.18707,2.4148,2.41798,0.829,0.864
1,2,1,1,9,11,1,1,40,50.35797,48.9414,1615.215,40.904,54.151,1958.844,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,2,1,1,3,12,13,7,0,11.1321,7.84858,1648.113,14.6,56.049,1987.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.26769,0.26546,0.00022,0.28582,0.28221,0.00036,0.30154,0.32912,0.28216,0.27902,0.00031,0.29246,0.25522,0.25208,0.27889,0.36643,0.28384,-0.1,0.31976,0.2785,0.26141,1.0,1.0
2,1,1,1,11,17,17,5,0,7.01916,6.57162,1325.273,51.751,83.572,1977.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.07961,1.06129,0.00183,1.2513,1.21507,0.00362,1.36086,1.40026,1.08118,1.05742,0.00238,1.26438,-0.09455,1.09365,1.27928,1.6549,1.1943,1.19767,1.34895,1.11399,-0.09455,1.0,0.946
1,2,1,1,7,15,1,6,0,154.50924,148.92991,1621.602,32.86,71.593,1984.331,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
